Environment,Algorithm,Seed,Current Step,Mean Reward,Standard Deviation Reward,Success Rate,Training Time,Mean Episode Length
Pendulum-v1,TD3,1337,75000,-147.2992916,50.73879056457262,80.0,266.7549743652344,200.0
Pendulum-v1,TD3,1337,80000,-184.2129036,98.14122184458463,80.0,285.34635043144226,200.0
Pendulum-v1,TD3,1337,85000,-125.45745159999998,108.78696722930188,60.0,303.9542443752289,200.0
Pendulum-v1,TD3,1337,90000,-154.5463292,46.02157841086405,80.0,322.5886344909668,200.0
Pendulum-v1,TD3,1337,95000,-143.0573936,91.0288913134031,60.0,341.3511772155762,200.0
Pendulum-v1,TD3,1337,100000,-174.05160099999998,128.37899228286966,60.0,360.05805015563965,200.0
Pendulum-v1,TD3,12345,5000,-551.1459391999999,98.12103900746725,0.0,17.312268257141113,200.0
Pendulum-v1,TD3,12345,10000,-208.935636,65.05078754855673,40.0,34.94236183166504,200.0
Pendulum-v1,TD3,12345,15000,-176.4610044,130.04008073410358,60.0,52.632744789123535,200.0
Pendulum-v1,TD3,12345,20000,-165.4135262,52.62669167504251,60.0,70.29220032691956,200.0
Pendulum-v1,TD3,12345,25000,-147.9984744,86.91710868211835,60.0,87.92167806625366,200.0
Pendulum-v1,TD3,12345,30000,-96.6147036,47.74424452944127,100.0,105.53240990638733,200.0
Pendulum-v1,TD3,12345,35000,-201.66930779999998,64.38037672005187,40.0,123.25093722343445,200.0
Pendulum-v1,TD3,12345,40000,-145.9595358,86.54757391817883,60.0,140.94165182113647,200.0
Pendulum-v1,TD3,12345,45000,-166.5149012,82.13832526557412,80.0,158.7931842803955,200.0
Pendulum-v1,TD3,12345,50000,-177.3051132,53.56830922555505,60.0,176.55388188362122,200.0
Pendulum-v1,TD3,12345,55000,-121.05996239999999,71.02922107506895,80.0,194.3358130455017,200.0
Pendulum-v1,TD3,12345,60000,-202.22468759999998,70.10631182263664,40.0,212.2353641986847,200.0
Pendulum-v1,TD3,12345,65000,-144.47819859999998,81.9450250268868,60.0,230.03963828086853,200.0
Pendulum-v1,TD3,12345,70000,-170.8336826,51.57679854584641,60.0,248.1236228942871,200.0
Pendulum-v1,TD3,12345,75000,-219.70289259999998,64.61107674478428,40.0,266.3977108001709,200.0
Pendulum-v1,TD3,12345,80000,-188.6564022,80.19246972717292,60.0,284.96241879463196,200.0
Pendulum-v1,TD3,12345,85000,-151.5935212,44.11646221660455,80.0,303.81902742385864,200.0
Pendulum-v1,TD3,12345,90000,-73.53529,57.801090187695095,100.0,322.6108491420746,200.0
Pendulum-v1,TD3,12345,95000,-123.355944,77.21523065616262,80.0,341.3763189315796,200.0
Pendulum-v1,TD3,12345,100000,-118.49949480000001,102.7707573275249,60.0,360.2300109863281,200.0
Pendulum-v1,TD3,666,5000,-646.7384612,427.0631562673013,0.0,17.371551752090454,200.0
Pendulum-v1,TD3,666,10000,-150.304074,49.13490691804734,80.0,35.089242935180664,200.0
Pendulum-v1,TD3,666,15000,-143.3793038,45.8180349560442,80.0,52.74513387680054,200.0
Pendulum-v1,TD3,666,20000,-143.1482004,48.46955300226362,80.0,70.4859516620636,200.0
Pendulum-v1,TD3,666,25000,-175.73837759999998,50.52706998484521,60.0,88.17223811149597,200.0
Pendulum-v1,TD3,666,30000,-118.8310306,71.08608740457092,80.0,105.86676359176636,200.0
Pendulum-v1,TD3,666,35000,-144.04465020000004,39.68506226342112,80.0,123.51150107383728,200.0
Pendulum-v1,TD3,666,40000,-213.1073546,43.8374482644453,20.0,141.16847681999207,200.0
Pendulum-v1,TD3,666,45000,-143.0564482,45.2773176435451,80.0,158.8692548274994,200.0
Pendulum-v1,TD3,666,50000,-159.4009416,87.6599011648163,40.0,176.53043818473816,200.0
Pendulum-v1,TD3,666,55000,-72.612928,57.75929391807786,100.0,194.322918176651,200.0
Pendulum-v1,TD3,666,60000,-213.70361640000002,46.508831314349116,20.0,212.13469552993774,200.0
Pendulum-v1,TD3,666,65000,-119.3346708,74.68737061182271,80.0,230.02674674987793,200.0
Pendulum-v1,TD3,666,70000,-122.05868380000001,2.7500737337039074,100.0,247.99939680099487,200.0
Pendulum-v1,TD3,666,75000,-142.0290554,44.31165826361893,80.0,266.2320098876953,200.0
Pendulum-v1,TD3,666,80000,-140.1440896,111.10937970091496,80.0,284.7352569103241,200.0
Pendulum-v1,TD3,666,85000,-181.30248939999998,128.83747710685049,60.0,303.3728816509247,200.0
Pendulum-v1,TD3,666,90000,-96.5629982,87.17343885943822,80.0,322.0899465084076,200.0
Pendulum-v1,TD3,666,95000,-167.9769228,56.15215196967248,60.0,340.81336975097656,200.0
Pendulum-v1,TD3,666,100000,-185.915186,48.82763634366111,40.0,359.45718145370483,200.0
Pendulum-v1,ARS,7,5000,-1440.1182767999999,443.5790628982792,0.0,0.9130716323852539,200.0
Pendulum-v1,ARS,7,10000,-1106.320623,285.9608232327198,0.0,1.8036854267120361,200.0
Pendulum-v1,ARS,7,15000,-1233.7606566,316.3657519350231,0.0,2.68745493888855,200.0
Pendulum-v1,ARS,7,20000,-1351.6058066,267.28774042006535,0.0,3.564953327178955,200.0
Pendulum-v1,ARS,7,25000,-1274.0073086,350.09036812378673,0.0,4.483766794204712,200.0
Pendulum-v1,ARS,7,30000,-1188.527063,87.90753305668619,0.0,5.370265960693359,200.0
Pendulum-v1,ARS,7,35000,-1275.0967446,299.86797848163644,0.0,6.271535158157349,200.0
Pendulum-v1,ARS,7,40000,-1464.3616888000001,298.6153828282445,0.0,7.1767261028289795,200.0
Pendulum-v1,ARS,7,45000,-1242.065356,342.1576115492595,0.0,8.093426704406738,200.0
Pendulum-v1,ARS,7,50000,-1100.7438408,188.38953096062446,0.0,8.995326519012451,200.0
Pendulum-v1,ARS,7,55000,-1013.0737229999999,207.58420692508352,0.0,9.90988278388977,200.0
Pendulum-v1,ARS,7,60000,-1293.6928578000002,384.26181690607996,0.0,10.800562858581543,200.0
Pendulum-v1,ARS,7,65000,-1169.7653751999999,298.2986227950136,0.0,11.702661037445068,200.0
Pendulum-v1,ARS,7,70000,-1283.3951002000001,208.60420084865427,0.0,12.58243179321289,200.0
Pendulum-v1,ARS,7,75000,-1328.7806772,305.1386348208724,0.0,13.488522291183472,200.0
Pendulum-v1,ARS,7,80000,-1284.8679726,313.70295198054384,0.0,14.363927602767944,200.0
Pendulum-v1,ARS,7,85000,-1381.7011488,348.2270334401273,0.0,15.242629528045654,200.0
Pendulum-v1,ARS,7,90000,-1302.6491875999998,221.01439024211575,0.0,16.11515188217163,200.0
Pendulum-v1,ARS,7,95000,-1148.2874585999998,344.03854289268,0.0,16.987694263458252,200.0
Pendulum-v1,ARS,7,100000,-1123.7268516,371.5512807954011,0.0,17.903815984725952,200.0
Pendulum-v1,ARS,42,5000,-1229.8829584,343.5102588607891,0.0,0.9196419715881348,200.0
Pendulum-v1,ARS,42,10000,-1410.5631802,284.6667860157845,0.0,1.8353426456451416,200.0
Pendulum-v1,ARS,42,15000,-1440.5911078,246.7872281547962,0.0,2.7330386638641357,200.0
Pendulum-v1,ARS,42,20000,-1200.8938882,313.56582748458936,0.0,3.6301357746124268,200.0
Pendulum-v1,ARS,42,25000,-1256.3025738000001,181.60785919766613,0.0,4.539226293563843,200.0
Pendulum-v1,ARS,42,30000,-1036.6365816000002,141.48046279403454,0.0,5.432926654815674,200.0
Pendulum-v1,ARS,42,35000,-1008.3423462000001,329.4839147242268,0.0,6.31641697883606,200.0
Pendulum-v1,ARS,42,40000,-1314.8398356,324.15445503977514,0.0,7.214449167251587,200.0
Pendulum-v1,ARS,42,45000,-1322.7838182,258.77896887640327,0.0,8.087424516677856,200.0
Pendulum-v1,ARS,42,50000,-1199.7663102,384.80278264841894,0.0,8.97641897201538,200.0
Pendulum-v1,ARS,42,55000,-1217.244237,293.4081515500154,0.0,9.86182427406311,200.0
Pendulum-v1,ARS,42,60000,-1235.7075935999999,138.11396036687393,0.0,10.724252223968506,200.0
Pendulum-v1,ARS,42,65000,-1149.133056,157.64739297439473,0.0,11.617854356765747,200.0
Pendulum-v1,ARS,42,70000,-1339.5200238,275.8302315971951,0.0,12.508367776870728,200.0
Pendulum-v1,ARS,42,75000,-1305.7698584,351.7523005032852,0.0,13.397488594055176,200.0
Pendulum-v1,ARS,42,80000,-1147.7817854,299.86584585170056,0.0,14.30946969985962,200.0
Pendulum-v1,ARS,42,85000,-1146.6735512,248.1365347030252,0.0,15.208953142166138,200.0
Pendulum-v1,ARS,42,90000,-1191.8433112,207.0787097838733,0.0,16.10366988182068,200.0
Pendulum-v1,ARS,42,95000,-1314.0779309999998,374.76349944751536,0.0,17.00076127052307,200.0
Pendulum-v1,ARS,42,100000,-1130.1959402,195.98017308689967,0.0,17.905288457870483,200.0
Pendulum-v1,ARS,1337,5000,-1468.1279117999998,334.1383084470958,0.0,0.9122123718261719,200.0
Pendulum-v1,ARS,1337,10000,-1131.6933896,306.3766971531067,0.0,1.8234813213348389,200.0
Pendulum-v1,ARS,1337,15000,-1305.9409142,155.6448923195763,0.0,2.715614080429077,200.0
Pendulum-v1,ARS,1337,20000,-1125.1599882,321.15809805213763,0.0,3.584676742553711,200.0
Pendulum-v1,ARS,1337,25000,-1016.1948778,277.9292504019277,0.0,4.4630961418151855,200.0
Pendulum-v1,ARS,1337,30000,-1117.2798806,309.23935330241886,0.0,5.374264240264893,200.0
Pendulum-v1,ARS,1337,35000,-1198.7078902,278.9462396169102,0.0,6.276891708374023,200.0
Pendulum-v1,ARS,1337,40000,-1264.4244346,284.67648122281736,0.0,7.181132555007935,200.0
Pendulum-v1,ARS,1337,45000,-1575.4374819999998,227.47499368410425,0.0,8.066704988479614,200.0
Pendulum-v1,ARS,1337,50000,-1183.5482552,189.6394708157216,0.0,8.973146438598633,200.0
Pendulum-v1,ARS,1337,55000,-1139.3871100000001,201.68925893309972,0.0,9.88398790359497,200.0
Pendulum-v1,ARS,1337,60000,-1133.5882682,301.55423494648335,0.0,10.795200109481812,200.0
Pendulum-v1,ARS,1337,65000,-1119.724735,172.68663843677808,0.0,11.704462766647339,200.0
Pendulum-v1,ARS,1337,70000,-1107.3381974,149.9802499942241,0.0,12.625377416610718,200.0
Pendulum-v1,ARS,1337,75000,-1384.032804,330.82147880718173,0.0,13.528932094573975,200.0
Pendulum-v1,ARS,1337,80000,-1192.4494826,299.54365769676014,0.0,14.430026769638062,200.0
Pendulum-v1,ARS,1337,85000,-1251.5760554,290.2133728598152,0.0,15.313732147216797,200.0
Pendulum-v1,ARS,1337,90000,-1417.5585888,326.54408580710856,0.0,16.225991010665894,200.0
Pendulum-v1,ARS,1337,95000,-1305.2497488000001,317.0326980836739,0.0,17.107345819473267,200.0
Pendulum-v1,ARS,1337,100000,-1044.9608096,192.1999952221485,0.0,18.002509117126465,200.0
Pendulum-v1,ARS,12345,5000,-1311.0039366,251.99282542765675,0.0,0.8902621269226074,200.0
Pendulum-v1,ARS,12345,10000,-1117.3137344000002,383.8281062118553,0.0,1.808953046798706,200.0
Pendulum-v1,ARS,12345,15000,-1322.9471792,272.5593856744941,0.0,2.698864459991455,200.0
Pendulum-v1,ARS,12345,20000,-1235.9011492000002,378.69230206933656,0.0,3.600409746170044,200.0
Pendulum-v1,ARS,12345,25000,-1244.5426662,364.443230678069,0.0,4.48626184463501,200.0
Pendulum-v1,ARS,12345,30000,-1126.8222612,189.80436308019975,0.0,5.377343654632568,200.0
Pendulum-v1,ARS,12345,35000,-1271.8537241999998,449.20757229487566,0.0,6.282817840576172,200.0
Pendulum-v1,ARS,12345,40000,-1057.6555486000002,254.40406458897814,0.0,7.192497253417969,200.0
Pendulum-v1,ARS,12345,45000,-860.9966096,200.55734509235998,0.0,8.087668180465698,200.0
Pendulum-v1,ARS,12345,50000,-1349.4977328,394.7256519797897,0.0,8.983222484588623,200.0
Pendulum-v1,ARS,12345,55000,-1364.7782641999997,127.16792957519006,0.0,9.861101865768433,200.0
Pendulum-v1,ARS,12345,60000,-1347.5369438000002,368.9110695203094,0.0,10.745935201644897,200.0
Pendulum-v1,ARS,12345,65000,-957.3730012,256.60922332170486,0.0,11.628473997116089,200.0
Pendulum-v1,ARS,12345,70000,-1311.3062519999999,242.27055073369883,0.0,12.532698392868042,200.0
Pendulum-v1,ARS,12345,75000,-1179.9118206,234.99215709366533,0.0,13.418404817581177,200.0
Pendulum-v1,ARS,12345,80000,-1157.1393997999999,274.0256219747048,0.0,14.287943124771118,200.0
Pendulum-v1,ARS,12345,85000,-1400.2781221999999,293.28122684975295,0.0,15.148215770721436,200.0
Pendulum-v1,ARS,12345,90000,-1004.8037215999999,104.1898303492076,0.0,16.033660888671875,200.0
Pendulum-v1,ARS,12345,95000,-1277.5249974,200.79904817573924,0.0,16.93087148666382,200.0
Pendulum-v1,ARS,12345,100000,-1189.1133438000002,146.71373914279576,0.0,17.813989400863647,200.0
Pendulum-v1,ARS,666,5000,-1064.1070789999999,440.68100039044265,0.0,0.9168055057525635,200.0
Pendulum-v1,ARS,666,10000,-1232.8499441999998,338.77859251397217,0.0,1.852771520614624,200.0
Pendulum-v1,ARS,666,15000,-1237.4774822,320.3810224784638,0.0,2.76690411567688,200.0
Pendulum-v1,ARS,666,20000,-1256.8295507999999,232.42181037335723,0.0,3.6764304637908936,200.0
Pendulum-v1,ARS,666,25000,-1270.6675458,121.47459718887399,0.0,4.586035966873169,200.0
Pendulum-v1,ARS,666,30000,-1338.5889128000001,198.08288864645718,0.0,5.492308855056763,200.0
Pendulum-v1,ARS,666,35000,-1186.1508562000001,320.28875643239843,0.0,6.391522407531738,200.0
Pendulum-v1,ARS,666,40000,-1090.6341091999998,348.86416670059776,0.0,7.302324295043945,200.0
Pendulum-v1,ARS,666,45000,-1492.3498642,247.19087142997458,0.0,8.181646347045898,200.0
Pendulum-v1,ARS,666,50000,-1488.9317662,391.79706662419994,0.0,9.104947328567505,200.0
Pendulum-v1,ARS,666,55000,-1112.987219,178.10311823334933,0.0,10.003778457641602,200.0
Pendulum-v1,ARS,666,60000,-1187.3488796000001,336.31513807670973,0.0,10.908589363098145,200.0
Pendulum-v1,ARS,666,65000,-1620.4484178,366.0191844520149,0.0,11.807546377182007,200.0
Pendulum-v1,ARS,666,70000,-1097.6763464,230.04934373039336,0.0,12.704535961151123,200.0
Pendulum-v1,ARS,666,75000,-1479.0170449999998,343.31165638595576,0.0,13.615053415298462,200.0
Pendulum-v1,ARS,666,80000,-912.7273250000001,74.56669352034221,0.0,14.51822018623352,200.0
Pendulum-v1,ARS,666,85000,-1016.1504582,137.61632955700486,0.0,15.425832748413086,200.0
Pendulum-v1,ARS,666,90000,-1319.4258722,360.49757892384474,0.0,16.332863569259644,200.0
Pendulum-v1,ARS,666,95000,-1085.851356,213.4730849467914,0.0,17.2154860496521,200.0
Pendulum-v1,ARS,666,100000,-1151.2340976,171.27039342883117,0.0,18.105960845947266,200.0
Pendulum-v1,TQC,7,5000,-631.801205,580.6678416858455,40.0,30.93838334083557,200.0
Pendulum-v1,TQC,7,10000,-191.734725,143.7825754969119,60.0,62.47854447364807,200.0
Pendulum-v1,TQC,7,15000,-188.2559446,58.73258991019667,40.0,93.95283722877502,200.0
Pendulum-v1,TQC,7,20000,-142.1422584,85.173077978401,60.0,125.59067869186401,200.0
Pendulum-v1,TQC,7,25000,-158.4434484,75.31316742397527,80.0,157.0786259174347,200.0
Pendulum-v1,TQC,7,30000,-165.91632579999998,52.71068415186672,60.0,188.63795161247253,200.0
Pendulum-v1,TQC,7,35000,-138.1126784,103.24438680340069,80.0,220.21762251853943,200.0
Pendulum-v1,TQC,7,40000,-165.743942,50.45121405723862,60.0,251.91949319839478,200.0
Pendulum-v1,TQC,7,45000,-126.50719799999999,116.1815213750015,60.0,283.3861291408539,200.0
Pendulum-v1,TQC,7,50000,-206.4370118,83.6420368100466,40.0,314.9561097621918,200.0
Pendulum-v1,TQC,7,55000,-212.650378,116.24190238367376,20.0,346.4457142353058,200.0
Pendulum-v1,TQC,7,60000,-97.5521342,48.532988431088604,100.0,378.00809812545776,200.0
Pendulum-v1,TQC,7,65000,-136.4674018,107.45943471271902,80.0,409.7990653514862,200.0
Pendulum-v1,TQC,7,70000,-146.66186779999998,92.48481728097899,60.0,441.68652606010437,200.0
Pendulum-v1,TQC,7,75000,-118.0375614,69.82119474439521,80.0,473.69278359413147,200.0
Pendulum-v1,TQC,7,80000,-165.8669542,54.12436468346391,60.0,505.96311831474304,200.0
Pendulum-v1,TQC,7,85000,-164.8788762,52.13018458489477,60.0,537.9727790355682,200.0
Pendulum-v1,TQC,7,90000,-160.15021159999998,51.964060077127826,60.0,570.0264008045197,200.0
Pendulum-v1,TQC,7,95000,-212.39414620000002,43.625234303686156,20.0,602.1898908615112,200.0
Pendulum-v1,TQC,7,100000,-163.16342219999999,54.3155754820798,60.0,634.2217154502869,200.0
Pendulum-v1,TQC,42,5000,-225.38132660000002,271.8119847003937,80.0,31.04519295692444,200.0
Pendulum-v1,TQC,42,10000,-119.71806120000001,73.49103595718665,80.0,62.55839276313782,200.0
Pendulum-v1,TQC,42,15000,-117.43359000000001,102.38102002838984,60.0,94.05298113822937,200.0
Pendulum-v1,TQC,42,20000,-147.078121,42.157977236014496,80.0,125.63717842102051,200.0
Pendulum-v1,TQC,42,25000,-119.06739680000001,73.58803482989264,80.0,157.23922204971313,200.0
Pendulum-v1,TQC,42,30000,-150.34597060000002,40.49075202535555,80.0,188.76451301574707,200.0
Pendulum-v1,TQC,42,35000,-167.890769,56.85189879830435,60.0,220.22309947013855,200.0
Pendulum-v1,TQC,42,40000,-96.8958298,48.308721581309065,100.0,251.58897709846497,200.0
Pendulum-v1,TQC,42,45000,-127.6883904,71.87585356594519,80.0,283.16045355796814,200.0
Pendulum-v1,TQC,42,50000,-137.44681,80.58108508259954,60.0,314.9264883995056,200.0
Pendulum-v1,TQC,42,55000,-229.4483684,68.38343691364251,20.0,346.4593768119812,200.0
Pendulum-v1,TQC,42,60000,-217.02087339999997,86.57075846211605,40.0,378.1740310192108,200.0
Pendulum-v1,TQC,42,65000,-182.97992299999999,52.65769869276332,40.0,409.9204852581024,200.0
Pendulum-v1,TQC,42,70000,-162.9502668,53.87819277186831,60.0,441.84133887290955,200.0
Pendulum-v1,TQC,42,75000,-146.0562818,45.737455442810074,80.0,473.9322278499603,200.0
Pendulum-v1,TQC,42,80000,-123.6567302,3.8065060554819254,100.0,506.0077073574066,200.0
Pendulum-v1,TQC,42,85000,-166.6568522,57.07927945181248,60.0,538.0313081741333,200.0
Pendulum-v1,TQC,42,90000,-226.5737062,93.16403586226717,40.0,570.0937645435333,200.0
Pendulum-v1,TQC,42,95000,-73.38801379999998,59.55542845809733,100.0,602.1803061962128,200.0
Pendulum-v1,TQC,42,100000,-116.1723724,1.550261330044916,100.0,634.2909457683563,200.0
Pendulum-v1,TQC,1337,5000,-170.94462180000002,59.46507099302269,60.0,31.04068660736084,200.0
Pendulum-v1,TQC,1337,10000,-146.41803040000002,46.10754945439468,80.0,62.5748393535614,200.0
Pendulum-v1,TQC,1337,15000,-162.10985060000002,80.30851074706948,80.0,94.34193682670593,200.0
Pendulum-v1,TQC,1337,20000,-182.2374042,79.69958512535204,60.0,125.87368392944336,200.0
Pendulum-v1,TQC,1337,25000,-123.35026480000002,76.60422193841244,80.0,157.54749155044556,200.0
Pendulum-v1,TQC,1337,30000,-139.7368684,112.86121035944002,80.0,189.1345021724701,200.0
Pendulum-v1,TQC,1337,35000,-169.93634260000002,55.31424882613875,60.0,220.69912099838257,200.0
Pendulum-v1,TQC,1337,40000,-171.144223,58.92904486651129,60.0,252.24645376205444,200.0
Pendulum-v1,TQC,1337,45000,-181.291565,71.60443520236893,60.0,283.66549849510193,200.0
Pendulum-v1,TQC,1337,50000,-188.196234,51.114557254902145,40.0,315.179119348526,200.0
Pendulum-v1,TQC,1337,55000,-96.814943,88.28676647408798,80.0,346.86825466156006,200.0
Pendulum-v1,TQC,1337,60000,-162.8588636,91.1907256370749,40.0,378.5487699508667,200.0
Pendulum-v1,TQC,1337,65000,-170.8659858,58.661390256140656,60.0,410.42628359794617,200.0
Pendulum-v1,TQC,1337,70000,-96.26145039999999,47.94192701697353,100.0,442.3196358680725,200.0
Pendulum-v1,TQC,1337,75000,-143.2504074,46.317476565028656,80.0,474.27465891838074,200.0
Pendulum-v1,TQC,1337,80000,-170.592177,101.31477915309496,80.0,506.35398745536804,200.0
Pendulum-v1,TQC,1337,85000,-117.11547580000001,103.11755397369839,60.0,538.4388659000397,200.0
Pendulum-v1,TQC,1337,90000,-142.4838082,45.163758584901764,80.0,570.7792794704437,200.0
Pendulum-v1,TQC,1337,95000,-141.57681780000001,89.6141406224109,60.0,602.94571352005,200.0
Pendulum-v1,TQC,1337,100000,-173.7429534,128.85310598361036,60.0,635.0909953117371,200.0
Pendulum-v1,TQC,12345,5000,-122.0814824,76.53448628047035,80.0,30.839433431625366,200.0
Pendulum-v1,TQC,12345,10000,-207.43557060000003,75.98164369285686,40.0,62.39022517204285,200.0
Pendulum-v1,TQC,12345,15000,-149.0357784,96.26628228376428,60.0,94.00852394104004,200.0
Pendulum-v1,TQC,12345,20000,-164.1195468,54.00776626039834,60.0,125.77181363105774,200.0
Pendulum-v1,TQC,12345,25000,-143.98178739999997,85.5196306634428,60.0,157.2320101261139,200.0
Pendulum-v1,TQC,12345,30000,-96.18588,47.5209356044206,100.0,188.78201818466187,200.0
Pendulum-v1,TQC,12345,35000,-196.73752059999998,59.311866995003626,40.0,220.29000401496887,200.0
Pendulum-v1,TQC,12345,40000,-143.9012698,86.08299236856762,60.0,251.919362783432,200.0
Pendulum-v1,TQC,12345,45000,-164.351082,85.40901580585222,80.0,284.24658370018005,200.0
Pendulum-v1,TQC,12345,50000,-168.484799,56.68027435067965,60.0,316.049763917923,200.0
Pendulum-v1,TQC,12345,55000,-118.43306380000001,70.39450282494295,80.0,347.9134488105774,200.0
Pendulum-v1,TQC,12345,60000,-201.6719166,73.81044750399329,40.0,379.82048082351685,200.0
Pendulum-v1,TQC,12345,65000,-138.0195172,81.56826388706243,60.0,411.9274754524231,200.0
Pendulum-v1,TQC,12345,70000,-168.210851,55.03801288280804,60.0,444.0364365577698,200.0
Pendulum-v1,TQC,12345,75000,-193.6065074,55.03970529670166,40.0,480.36253666877747,200.0
Pendulum-v1,TQC,12345,80000,-190.837555,92.10330503329345,60.0,516.4198198318481,200.0
Pendulum-v1,TQC,12345,85000,-145.5509896,42.04154912657819,80.0,552.360550403595,200.0
Pendulum-v1,TQC,12345,90000,-71.8402724,57.11876764744942,100.0,588.3361947536469,200.0
Pendulum-v1,TQC,12345,95000,-120.64569879999999,76.44214415237882,80.0,624.3124115467072,200.0
Pendulum-v1,TQC,12345,100000,-134.6512702,100.29284080149418,60.0,660.3481225967407,200.0
Pendulum-v1,TQC,666,5000,-377.79074879999996,344.02438358977395,40.0,34.690463066101074,200.0
Pendulum-v1,TQC,666,10000,-144.786048,49.00998008088972,80.0,70.11258625984192,200.0
Pendulum-v1,TQC,666,15000,-148.141787,44.918005041472476,80.0,105.39284825325012,200.0
Pendulum-v1,TQC,666,20000,-144.397928,46.69116282090849,80.0,141.1450207233429,200.0
Pendulum-v1,TQC,666,25000,-166.013971,52.41565754321128,60.0,176.5362048149109,200.0
Pendulum-v1,TQC,666,30000,-121.26145120000001,74.29493224847893,80.0,211.92034268379211,200.0
Pendulum-v1,TQC,666,35000,-144.5966396,40.801391000641246,80.0,247.1793122291565,200.0
Pendulum-v1,TQC,666,40000,-210.5189128,42.81323553170877,20.0,282.00536704063416,200.0
Pendulum-v1,TQC,666,45000,-143.606831,45.848299439178426,80.0,316.0251133441925,200.0
Pendulum-v1,TQC,666,50000,-159.6410758,88.7931833989251,40.0,350.1328549385071,200.0
Pendulum-v1,TQC,666,55000,-72.4899128,58.59070839511124,100.0,384.2311360836029,200.0
Pendulum-v1,TQC,666,60000,-207.73021439999997,41.34037941822434,20.0,418.3971617221832,200.0
Pendulum-v1,TQC,666,65000,-120.06840439999999,75.73820661802866,80.0,452.72629022598267,200.0
Pendulum-v1,TQC,666,70000,-122.2730372,3.1969789204837338,100.0,487.1063976287842,200.0
Pendulum-v1,TQC,666,75000,-142.94938919999998,48.074817970231024,80.0,521.5859186649323,200.0
Pendulum-v1,TQC,666,80000,-141.729398,115.07880094936907,80.0,556.0637681484222,200.0
Pendulum-v1,TQC,666,85000,-188.3793854,138.60653601321764,60.0,590.651513338089,200.0
Pendulum-v1,TQC,666,90000,-94.601258,85.86607053975635,80.0,625.2057166099548,200.0
Pendulum-v1,TQC,666,95000,-167.0670408,55.363457667834844,60.0,659.9407329559326,200.0
Pendulum-v1,TQC,666,100000,-184.0261102,48.86039112067061,40.0,694.6247637271881,200.0
Pendulum-v1,TRPO,7,5000,-1105.9234738,352.5786192098857,0.0,1.4992258548736572,200.0
Pendulum-v1,TRPO,7,10000,-1241.6323538000001,342.71058488490996,0.0,2.9533791542053223,200.0
Pendulum-v1,TRPO,7,15000,-1223.6236196,185.52243896776554,0.0,4.412760972976685,200.0
Pendulum-v1,TRPO,7,20000,-1112.9165562,183.79341173385467,0.0,5.906441926956177,200.0
Pendulum-v1,TRPO,7,25000,-1185.372659,166.01660047357785,0.0,7.394687652587891,200.0
Pendulum-v1,TRPO,7,30000,-1137.272048,225.122030662735,0.0,8.885128736495972,200.0
Pendulum-v1,TRPO,7,35000,-890.2425974,190.44138738368903,0.0,10.365288257598877,200.0
Pendulum-v1,TRPO,7,40000,-937.824165,52.49186009642482,0.0,11.849350690841675,200.0
Pendulum-v1,TRPO,7,45000,-743.9130636,6.967214660922043,0.0,13.333261251449585,200.0
Pendulum-v1,TRPO,7,50000,-825.2212428,46.98404715734368,0.0,14.81603741645813,200.0
Pendulum-v1,TRPO,7,55000,-915.6627012000001,41.67112961206786,0.0,16.31053924560547,200.0
Pendulum-v1,TRPO,7,60000,-959.6064259999999,172.72855283199343,0.0,17.80233144760132,200.0
Pendulum-v1,TRPO,7,65000,-924.4654676,281.354569403286,0.0,19.276750564575195,200.0
Pendulum-v1,TRPO,7,70000,-820.8010141999999,110.5097050028593,0.0,20.74454689025879,200.0
Pendulum-v1,TRPO,7,75000,-648.5397594,28.824305114481724,0.0,22.233911514282227,200.0
Pendulum-v1,TRPO,7,80000,-730.3683290000001,82.79706163430126,0.0,23.72977614402771,200.0
Pendulum-v1,TRPO,7,85000,-686.2938872,81.84934736766341,0.0,25.21360421180725,200.0
Pendulum-v1,TRPO,7,90000,-543.6494354,105.51138817495094,0.0,26.681347131729126,200.0
Pendulum-v1,TRPO,7,95000,-428.2609202,60.87555640506325,0.0,28.154305458068848,200.0
Pendulum-v1,TRPO,7,100000,-162.0577704,105.99963847648468,60.0,29.627175092697144,200.0
Pendulum-v1,TRPO,42,5000,-1182.0075682,273.33630301544736,0.0,1.4927854537963867,200.0
Pendulum-v1,TRPO,42,10000,-1106.8670984,240.13941240826867,0.0,2.958329200744629,200.0
Pendulum-v1,TRPO,42,15000,-1065.1168618000002,165.8043581478367,0.0,4.43198299407959,200.0
Pendulum-v1,TRPO,42,20000,-1327.4156732,332.7646720864678,0.0,5.910510063171387,200.0
Pendulum-v1,TRPO,42,25000,-916.788088,10.9970894221507,0.0,7.396050691604614,200.0
Pendulum-v1,TRPO,42,30000,-1139.3488706,228.32895228579397,0.0,8.869534730911255,200.0
Pendulum-v1,TRPO,42,35000,-843.4366774,92.42179871756356,0.0,10.345563650131226,200.0
Pendulum-v1,TRPO,42,40000,-790.3211208,43.914184270201,0.0,11.907135963439941,200.0
Pendulum-v1,TRPO,42,45000,-1036.757974,329.18056182284374,0.0,13.386125802993774,200.0
Pendulum-v1,TRPO,42,50000,-896.1196418,211.77442333072105,0.0,14.866147994995117,200.0
