Environment,Algorithm,Seed,Current Step,Mean Reward,Standard Deviation Reward,Success Rate,Training Time,Mean Episode Length
MountainCar-v0,ARS,42,10,-200.0,0.0,0.0,5.752750873565674,200.0
MountainCar-v0,ARS,1337,1,-200.0,0.0,0.0,0.5529539585113525,200.0
MountainCar-v0,ARS,1337,2,-200.0,0.0,0.0,1.1314260959625244,200.0
MountainCar-v0,ARS,1337,3,-200.0,0.0,0.0,1.7018523216247559,200.0
MountainCar-v0,ARS,1337,4,-200.0,0.0,0.0,2.2783524990081787,200.0
MountainCar-v0,ARS,1337,5,-200.0,0.0,0.0,2.866755723953247,200.0
MountainCar-v0,ARS,1337,6,-200.0,0.0,0.0,3.4596009254455566,200.0
MountainCar-v0,ARS,1337,7,-200.0,0.0,0.0,4.0189127922058105,200.0
MountainCar-v0,ARS,1337,8,-200.0,0.0,0.0,4.5908191204071045,200.0
MountainCar-v0,ARS,1337,9,-200.0,0.0,0.0,5.092302083969116,200.0
MountainCar-v0,ARS,1337,10,-200.0,0.0,0.0,5.681359767913818,200.0
MountainCar-v0,ARS,12345,1,-200.0,0.0,0.0,0.5451242923736572,200.0
MountainCar-v0,ARS,12345,2,-200.0,0.0,0.0,1.0582520961761475,200.0
MountainCar-v0,ARS,12345,3,-200.0,0.0,0.0,1.5979187488555908,200.0
MountainCar-v0,ARS,12345,4,-200.0,0.0,0.0,2.1486523151397705,200.0
MountainCar-v0,ARS,12345,5,-200.0,0.0,0.0,2.738384485244751,200.0
MountainCar-v0,ARS,12345,6,-200.0,0.0,0.0,3.2734992504119873,200.0
MountainCar-v0,ARS,12345,7,-200.0,0.0,0.0,3.7794697284698486,200.0
MountainCar-v0,ARS,12345,8,-200.0,0.0,0.0,4.349926233291626,200.0
MountainCar-v0,ARS,12345,9,-200.0,0.0,0.0,4.935295343399048,200.0
MountainCar-v0,ARS,12345,10,-200.0,0.0,0.0,5.529763460159302,200.0
MountainCar-v0,ARS,666,1,-200.0,0.0,0.0,0.5554862022399902,200.0
MountainCar-v0,ARS,666,2,-200.0,0.0,0.0,1.22763991355896,200.0
MountainCar-v0,ARS,666,3,-200.0,0.0,0.0,1.841578483581543,200.0
MountainCar-v0,ARS,666,4,-200.0,0.0,0.0,2.418651819229126,200.0
MountainCar-v0,ARS,666,5,-200.0,0.0,0.0,2.989814519882202,200.0
MountainCar-v0,ARS,666,6,-200.0,0.0,0.0,3.7242603302001953,200.0
MountainCar-v0,ARS,666,7,-200.0,0.0,0.0,4.325178623199463,200.0
MountainCar-v0,ARS,666,8,-200.0,0.0,0.0,4.824844598770142,200.0
MountainCar-v0,ARS,666,9,-200.0,0.0,0.0,5.346378564834595,200.0
MountainCar-v0,ARS,666,10,-200.0,0.0,0.0,5.8122053146362305,200.0
MountainCar-v0,TRPO,7,1,-200.0,0.0,0.0,0.7222435474395752,200.0
MountainCar-v0,TRPO,7,2,-200.0,0.0,0.0,1.4563124179840088,200.0
MountainCar-v0,TRPO,7,3,-200.0,0.0,0.0,2.121894121170044,200.0
MountainCar-v0,TRPO,7,4,-200.0,0.0,0.0,2.7491703033447266,200.0
MountainCar-v0,TRPO,7,5,-200.0,0.0,0.0,3.3826534748077393,200.0
MountainCar-v0,TRPO,7,6,-200.0,0.0,0.0,3.9635250568389893,200.0
MountainCar-v0,TRPO,7,7,-200.0,0.0,0.0,4.598899841308594,200.0
MountainCar-v0,TRPO,7,8,-200.0,0.0,0.0,5.241861581802368,200.0
MountainCar-v0,TRPO,7,9,-200.0,0.0,0.0,5.916876554489136,200.0
MountainCar-v0,TRPO,7,10,-200.0,0.0,0.0,6.514638662338257,200.0
MountainCar-v0,TRPO,42,1,-200.0,0.0,0.0,0.6626808643341064,200.0
MountainCar-v0,TRPO,42,2,-200.0,0.0,0.0,1.2836828231811523,200.0
MountainCar-v0,TRPO,42,3,-200.0,0.0,0.0,1.8690829277038574,200.0
MountainCar-v0,TRPO,42,4,-200.0,0.0,0.0,2.4695990085601807,200.0
MountainCar-v0,TRPO,42,5,-200.0,0.0,0.0,3.1133487224578857,200.0
MountainCar-v0,TRPO,42,6,-200.0,0.0,0.0,3.710819721221924,200.0
MountainCar-v0,TRPO,42,7,-200.0,0.0,0.0,4.292806148529053,200.0
MountainCar-v0,TRPO,42,8,-200.0,0.0,0.0,4.940044164657593,200.0
MountainCar-v0,TRPO,42,9,-200.0,0.0,0.0,5.613109588623047,200.0
MountainCar-v0,TRPO,42,10,-200.0,0.0,0.0,6.488619089126587,200.0
MountainCar-v0,TRPO,1337,1,-200.0,0.0,0.0,0.7307643890380859,200.0
MountainCar-v0,TRPO,1337,2,-200.0,0.0,0.0,1.4285125732421875,200.0
MountainCar-v0,TRPO,1337,3,-200.0,0.0,0.0,2.132406234741211,200.0
MountainCar-v0,TRPO,1337,4,-200.0,0.0,0.0,2.8000967502593994,200.0
MountainCar-v0,TRPO,1337,5,-200.0,0.0,0.0,3.486754894256592,200.0
MountainCar-v0,TRPO,1337,6,-200.0,0.0,0.0,4.214030981063843,200.0
MountainCar-v0,TRPO,1337,7,-200.0,0.0,0.0,4.945333242416382,200.0
MountainCar-v0,TRPO,1337,8,-200.0,0.0,0.0,5.608028173446655,200.0
MountainCar-v0,TRPO,1337,9,-200.0,0.0,0.0,6.308561325073242,200.0
MountainCar-v0,TRPO,1337,10,-200.0,0.0,0.0,6.96323823928833,200.0
MountainCar-v0,TRPO,12345,1,-200.0,0.0,0.0,0.6282048225402832,200.0
MountainCar-v0,TRPO,12345,2,-200.0,0.0,0.0,1.2491967678070068,200.0
MountainCar-v0,TRPO,12345,3,-200.0,0.0,0.0,1.8830115795135498,200.0
MountainCar-v0,TRPO,12345,4,-200.0,0.0,0.0,2.6335597038269043,200.0
MountainCar-v0,TRPO,12345,5,-200.0,0.0,0.0,3.327415943145752,200.0
MountainCar-v0,TRPO,12345,6,-200.0,0.0,0.0,4.037900686264038,200.0
MountainCar-v0,TRPO,12345,7,-200.0,0.0,0.0,4.788560152053833,200.0
MountainCar-v0,TRPO,12345,8,-200.0,0.0,0.0,5.410106182098389,200.0
MountainCar-v0,TRPO,12345,9,-200.0,0.0,0.0,6.0929200649261475,200.0
MountainCar-v0,TRPO,12345,10,-200.0,0.0,0.0,6.762809753417969,200.0
MountainCar-v0,TRPO,666,1,-200.0,0.0,0.0,0.6487836837768555,200.0
MountainCar-v0,TRPO,666,2,-200.0,0.0,0.0,1.3002870082855225,200.0
MountainCar-v0,TRPO,666,3,-200.0,0.0,0.0,1.9238529205322266,200.0
MountainCar-v0,TRPO,666,4,-200.0,0.0,0.0,2.6437630653381348,200.0
MountainCar-v0,TRPO,666,5,-200.0,0.0,0.0,3.2940220832824707,200.0
MountainCar-v0,TRPO,666,6,-200.0,0.0,0.0,3.9513087272644043,200.0
MountainCar-v0,TRPO,666,7,-200.0,0.0,0.0,4.615031957626343,200.0
MountainCar-v0,TRPO,666,8,-200.0,0.0,0.0,5.279420614242554,200.0
MountainCar-v0,TRPO,666,9,-200.0,0.0,0.0,5.94173002243042,200.0
MountainCar-v0,TRPO,666,10,-200.0,0.0,0.0,6.6176111698150635,200.0
MountainCar-v0,REINFORCE,7,1,-200.0,0.0,0.0,0.004514455795288086,200.0
MountainCar-v0,REINFORCE,7,2,-200.0,0.0,0.0,0.008035659790039062,200.0
MountainCar-v0,REINFORCE,7,3,-200.0,0.0,0.0,0.012564659118652344,200.0
MountainCar-v0,REINFORCE,7,4,-200.0,0.0,0.0,0.017087697982788086,200.0
MountainCar-v0,REINFORCE,7,5,-200.0,0.0,0.0,0.02164936065673828,200.0
MountainCar-v0,REINFORCE,7,6,-200.0,0.0,0.0,0.025675058364868164,200.0
MountainCar-v0,REINFORCE,7,7,-200.0,0.0,0.0,0.029178380966186523,200.0
MountainCar-v0,REINFORCE,7,8,-200.0,0.0,0.0,0.03370022773742676,200.0
MountainCar-v0,REINFORCE,7,9,-200.0,0.0,0.0,0.03871011734008789,200.0
MountainCar-v0,REINFORCE,7,10,-200.0,0.0,0.0,0.04272890090942383,200.0
MountainCar-v0,REINFORCE,42,1,-200.0,0.0,0.0,0.005012035369873047,200.0
MountainCar-v0,REINFORCE,42,2,-200.0,0.0,0.0,0.009020566940307617,200.0
MountainCar-v0,REINFORCE,42,3,-200.0,0.0,0.0,0.012534618377685547,200.0
MountainCar-v0,REINFORCE,42,4,-200.0,0.0,0.0,0.016034603118896484,200.0
MountainCar-v0,REINFORCE,42,5,-200.0,0.0,0.0,0.019533634185791016,200.0
MountainCar-v0,REINFORCE,42,6,-200.0,0.0,0.0,0.02203989028930664,200.0
MountainCar-v0,REINFORCE,42,7,-200.0,0.0,0.0,0.026044607162475586,200.0
MountainCar-v0,REINFORCE,42,8,-200.0,0.0,0.0,0.029566287994384766,200.0
MountainCar-v0,REINFORCE,42,9,-200.0,0.0,0.0,0.033589839935302734,200.0
MountainCar-v0,REINFORCE,42,10,-200.0,0.0,0.0,0.03811240196228027,200.0
MountainCar-v0,REINFORCE,1337,1,-200.0,0.0,0.0,0.004509449005126953,200.0
MountainCar-v0,REINFORCE,1337,2,-200.0,0.0,0.0,0.008517026901245117,200.0
MountainCar-v0,REINFORCE,1337,3,-200.0,0.0,0.0,0.012026309967041016,200.0
MountainCar-v0,REINFORCE,1337,4,-200.0,0.0,0.0,0.01654529571533203,200.0
MountainCar-v0,REINFORCE,1337,5,-200.0,0.0,0.0,0.021079301834106445,200.0
MountainCar-v0,REINFORCE,1337,6,-200.0,0.0,0.0,0.025592327117919922,200.0
MountainCar-v0,REINFORCE,1337,7,-200.0,0.0,0.0,0.02912616729736328,200.0
MountainCar-v0,REINFORCE,1337,8,-200.0,0.0,0.0,0.032135009765625,200.0
MountainCar-v0,REINFORCE,1337,9,-200.0,0.0,0.0,0.0366671085357666,200.0
MountainCar-v0,REINFORCE,1337,10,-200.0,0.0,0.0,0.04220104217529297,200.0
MountainCar-v0,REINFORCE,12345,1,-200.0,0.0,0.0,0.0030126571655273438,200.0
MountainCar-v0,REINFORCE,12345,2,-200.0,0.0,0.0,0.007054328918457031,200.0
MountainCar-v0,REINFORCE,12345,3,-200.0,0.0,0.0,0.010059118270874023,200.0
MountainCar-v0,REINFORCE,12345,4,-200.0,0.0,0.0,0.013566970825195312,200.0
MountainCar-v0,REINFORCE,12345,5,-200.0,0.0,0.0,0.017581462860107422,200.0
MountainCar-v0,REINFORCE,12345,6,-200.0,0.0,0.0,0.02058720588684082,200.0
MountainCar-v0,REINFORCE,12345,7,-200.0,0.0,0.0,0.02460002899169922,200.0
MountainCar-v0,REINFORCE,12345,8,-200.0,0.0,0.0,0.028104782104492188,200.0
MountainCar-v0,REINFORCE,12345,9,-200.0,0.0,0.0,0.03161334991455078,200.0
MountainCar-v0,REINFORCE,12345,10,-200.0,0.0,0.0,0.036156654357910156,200.0
MountainCar-v0,REINFORCE,666,1,-200.0,0.0,0.0,0.0035104751586914062,200.0
MountainCar-v0,REINFORCE,666,2,-200.0,0.0,0.0,0.008036375045776367,200.0
MountainCar-v0,REINFORCE,666,3,-200.0,0.0,0.0,0.01306605339050293,200.0
MountainCar-v0,REINFORCE,666,4,-200.0,0.0,0.0,0.016565322875976562,200.0
MountainCar-v0,REINFORCE,666,5,-200.0,0.0,0.0,0.020572662353515625,200.0
MountainCar-v0,REINFORCE,666,6,-200.0,0.0,0.0,0.024617671966552734,200.0
MountainCar-v0,REINFORCE,666,7,-200.0,0.0,0.0,0.029137611389160156,200.0
MountainCar-v0,REINFORCE,666,8,-200.0,0.0,0.0,0.03266191482543945,200.0
MountainCar-v0,REINFORCE,666,9,-200.0,0.0,0.0,0.03767037391662598,200.0
MountainCar-v0,REINFORCE,666,10,-200.0,0.0,0.0,0.04218554496765137,200.0
Pendulum-v1,A2C,7,1,-1180.6861304,287.21048829241215,0.0,0.00457763671875,200.0
Pendulum-v1,A2C,7,2,-1187.995232,252.17678736464387,0.0,0.008115530014038086,200.0
Pendulum-v1,A2C,7,3,-1227.1153014000001,136.9790704195403,0.0,0.011132955551147461,200.0
Pendulum-v1,A2C,7,4,-1117.1251038,108.89565935403466,0.0,0.014651775360107422,200.0
Pendulum-v1,A2C,7,5,-1289.0744866,373.24882332713685,0.0,0.01816082000732422,200.0
Pendulum-v1,A2C,7,6,-1136.4314212,275.96324736432854,0.0,0.021680831909179688,200.0
Pendulum-v1,A2C,7,7,-1208.2485164000002,273.5855480251523,0.0,0.025180339813232422,200.0
Pendulum-v1,A2C,7,8,-1141.4796466,242.90379263992762,0.0,0.029191255569458008,200.0
Pendulum-v1,A2C,7,9,-1324.9916674,367.8282613264069,0.0,0.03371477127075195,200.0
Pendulum-v1,A2C,7,10,-1259.5193015999998,299.6357507498644,0.0,0.03823685646057129,200.0
Pendulum-v1,A2C,42,1,-1217.59434,207.07062643387707,0.0,0.00451970100402832,200.0
Pendulum-v1,A2C,42,2,-1174.8425208,221.9172694749037,0.0,0.008025407791137695,200.0
Pendulum-v1,A2C,42,3,-1067.2947757999998,112.5510513422507,0.0,0.011535406112670898,200.0
Pendulum-v1,A2C,42,4,-1089.9809232,15.85803323133062,0.0,0.015552997589111328,200.0
Pendulum-v1,A2C,42,5,-1083.8359252,53.79049184154422,0.0,0.019577980041503906,200.0
Pendulum-v1,A2C,42,6,-1238.6758832,148.52078394087172,0.0,0.024608373641967773,200.0
Pendulum-v1,A2C,42,7,-1150.4000248,106.53303495140298,0.0,0.027617931365966797,200.0
Pendulum-v1,A2C,42,8,-1081.7841176,82.56342522931857,0.0,0.033638954162597656,200.0
Pendulum-v1,A2C,42,9,-1167.8228373999998,157.5628276155541,0.0,0.036650896072387695,200.0
Pendulum-v1,A2C,42,10,-1066.5325398,28.07854846241126,0.0,0.040680646896362305,200.0
Pendulum-v1,A2C,1337,1,-1360.7108644,274.0332232721626,0.0,0.004519939422607422,200.0
Pendulum-v1,A2C,1337,2,-1254.6129758,162.4576592168495,0.0,0.008534669876098633,200.0
Pendulum-v1,A2C,1337,3,-1430.133445,166.89123283851532,0.0,0.012545108795166016,200.0
Pendulum-v1,A2C,1337,4,-1101.0870636,203.08994871862754,0.0,0.016552448272705078,200.0
Pendulum-v1,A2C,1337,5,-1187.1718998000001,126.34773718443984,0.0,0.02006053924560547,200.0
Pendulum-v1,A2C,1337,6,-1206.2504116,281.6599617835744,0.0,0.023575544357299805,200.0
Pendulum-v1,A2C,1337,7,-1198.6788348,229.38637531302038,0.0,0.02712702751159668,200.0
Pendulum-v1,A2C,1337,8,-1168.6159104000003,235.85906342080474,0.0,0.030132055282592773,200.0
Pendulum-v1,A2C,1337,9,-1135.6827070000002,142.97440194473924,0.0,0.033643245697021484,200.0
Pendulum-v1,A2C,1337,10,-1074.10681,155.23156036925587,0.0,0.03766894340515137,200.0
Pendulum-v1,A2C,12345,1,-989.2494522000001,80.66557213639827,0.0,0.004010915756225586,200.0
Pendulum-v1,A2C,12345,2,-1141.318647,274.251322580595,0.0,0.007511615753173828,200.0
Pendulum-v1,A2C,12345,3,-1473.9527404,124.94254690934001,0.0,0.012543916702270508,200.0
Pendulum-v1,A2C,12345,4,-1014.9571618000002,130.0276944954681,0.0,0.01605510711669922,200.0
Pendulum-v1,A2C,12345,5,-1078.0007178,247.38374203298426,0.0,0.01959538459777832,200.0
Pendulum-v1,A2C,12345,6,-1240.208091,245.8515201540267,0.0,0.02310633659362793,200.0
Pendulum-v1,A2C,12345,7,-1356.2248746,107.09977743173027,0.0,0.026610374450683594,200.0
Pendulum-v1,A2C,12345,8,-1471.1936784000002,278.60391553008617,0.0,0.030636310577392578,200.0
Pendulum-v1,A2C,12345,9,-1523.2966638000003,253.45657633917347,0.0,0.03414034843444824,200.0
Pendulum-v1,A2C,12345,10,-1777.536689,60.96988150001908,0.0,0.03714489936828613,200.0
Pendulum-v1,A2C,666,1,-1140.5555046,139.5354565938784,0.0,0.004506587982177734,200.0
Pendulum-v1,A2C,666,2,-1329.8909933999998,328.87438634939235,0.0,0.008536577224731445,200.0
Pendulum-v1,A2C,666,3,-1238.2990998,216.65477667093327,0.0,0.012543201446533203,200.0
Pendulum-v1,A2C,666,4,-1328.7061554,84.92152521999272,0.0,0.0165557861328125,200.0
Pendulum-v1,A2C,666,5,-1349.5455162,338.5139885734041,0.0,0.0200653076171875,200.0
Pendulum-v1,A2C,666,6,-1148.1341539999999,421.71851333268353,0.0,0.02458333969116211,200.0
Pendulum-v1,A2C,666,7,-1431.6966746,330.1492438826674,0.0,0.028087615966796875,200.0
Pendulum-v1,A2C,666,8,-1449.0138335999998,351.28669256245945,0.0,0.031096696853637695,200.0
Pendulum-v1,A2C,666,9,-1354.4644308,197.6569526207001,0.0,0.03460574150085449,200.0
Pendulum-v1,A2C,666,10,-1306.9930674,202.0391265720836,0.0,0.03863692283630371,200.0
Pendulum-v1,DDPG,7,1,-1383.4420466,260.150746532458,0.0,0.0010035037994384766,200.0
Pendulum-v1,DDPG,7,2,-1448.4291280000002,225.5402063190423,0.0,0.00150299072265625,200.0
Pendulum-v1,DDPG,7,3,-1318.2554716,308.3054495060869,0.0,0.0020036697387695312,200.0
Pendulum-v1,DDPG,7,4,-1419.9743456,155.9070661802188,0.0,0.0030057430267333984,200.0
Pendulum-v1,DDPG,7,5,-1471.9893538000001,324.40048592075703,0.0,0.0045261383056640625,200.0
Pendulum-v1,DDPG,7,6,-1148.8020339999998,371.21203725101776,0.0,0.005526304244995117,200.0
Pendulum-v1,DDPG,7,7,-1490.4476725999998,167.26384496816036,0.0,0.006026029586791992,200.0
Pendulum-v1,DDPG,7,8,-1203.5024654000001,385.35389723824636,0.0,0.006522178649902344,200.0
Pendulum-v1,DDPG,7,9,-1516.029522,335.25265174148325,0.0,0.007023811340332031,200.0
Pendulum-v1,DDPG,7,10,-1406.9688621999999,313.43093754848746,0.0,0.007523536682128906,200.0
Pendulum-v1,DDPG,42,1,-1526.690915,209.63620838970945,0.0,0.001508474349975586,200.0
Pendulum-v1,DDPG,42,2,-1420.015763,258.64318179331644,0.0,0.001508474349975586,200.0
Pendulum-v1,DDPG,42,3,-1313.4560046,171.87463655098438,0.0,0.002506732940673828,200.0
Pendulum-v1,DDPG,42,4,-1318.4080856,145.9351803266047,0.0,0.003511667251586914,200.0
Pendulum-v1,DDPG,42,5,-1394.3762942,182.13942398537134,0.0,0.003511667251586914,200.0
Pendulum-v1,DDPG,42,6,-1398.7848102,286.5918329916608,0.0,0.003511667251586914,200.0
Pendulum-v1,DDPG,42,7,-1408.3686104,255.77145346481657,0.0,0.004515647888183594,200.0
Pendulum-v1,DDPG,42,8,-1407.7823094,185.66962498720548,0.0,0.005016326904296875,200.0
Pendulum-v1,DDPG,42,9,-1479.5733956,217.00018326241985,0.0,0.006021738052368164,200.0
Pendulum-v1,DDPG,42,10,-1316.2276438000001,147.43224608499926,0.0,0.006521701812744141,200.0
Pendulum-v1,DDPG,1337,1,-1411.45438,189.39462535069282,0.0,0.0015077590942382812,200.0
Pendulum-v1,DDPG,1337,2,-1398.13239,130.69196325510728,0.0,0.0025098323822021484,200.0
Pendulum-v1,DDPG,1337,3,-1597.2078472,197.81150786282754,0.0,0.0030095577239990234,200.0
Pendulum-v1,DDPG,1337,4,-1318.094865,76.79222413117374,0.0,0.004011869430541992,200.0
Pendulum-v1,DDPG,1337,5,-1253.5392678,80.53008941793586,0.0,0.004011869430541992,200.0
Pendulum-v1,DDPG,1337,6,-1401.5170561999998,77.88382298158045,0.0,0.004011869430541992,200.0
Pendulum-v1,DDPG,1337,7,-1394.3878002000001,186.1338474043987,0.0,0.005040168762207031,200.0
Pendulum-v1,DDPG,1337,8,-1383.7186454,148.46056977522062,0.0,0.005547285079956055,200.0
Pendulum-v1,DDPG,1337,9,-1279.6587294,106.73509059172191,0.0,0.00604701042175293,200.0
Pendulum-v1,DDPG,1337,10,-1283.0283316,62.65049736699782,0.0,0.006550788879394531,200.0
Pendulum-v1,DDPG,12345,1,-1241.0922972,84.27350075436755,0.0,0.0005009174346923828,200.0
Pendulum-v1,DDPG,12345,2,-1267.0524182000001,136.2542281620055,0.0,0.001005411148071289,200.0
Pendulum-v1,DDPG,12345,3,-1297.906824,186.9957914197471,0.0,0.0015053749084472656,200.0
Pendulum-v1,DDPG,12345,4,-1158.4140481999998,49.395224216973006,0.0,0.002003192901611328,200.0
Pendulum-v1,DDPG,12345,5,-1241.8735946,58.53372291851828,0.0,0.0030057430267333984,200.0
Pendulum-v1,DDPG,12345,6,-1198.2214222,22.94443119682698,0.0,0.0035059452056884766,200.0
Pendulum-v1,DDPG,12345,7,-1232.0417454,85.45593777855291,0.0,0.004004001617431641,200.0
Pendulum-v1,DDPG,12345,8,-1339.2280162,246.23795480353152,0.0,0.004507303237915039,200.0
Pendulum-v1,DDPG,12345,9,-1281.1588657999998,220.7251505865742,0.0,0.00551152229309082,200.0
Pendulum-v1,DDPG,12345,10,-1469.7142319999998,168.27965176572692,0.0,0.00701594352722168,200.0
Pendulum-v1,DDPG,666,1,-1406.8256864,121.63393742051912,0.0,0.0015077590942382812,200.0
Pendulum-v1,DDPG,666,2,-1468.2893048,257.7444248855024,0.0,0.0020051002502441406,200.0
Pendulum-v1,DDPG,666,3,-1419.9751702,75.61016153320347,0.0,0.00251007080078125,200.0
Pendulum-v1,DDPG,666,4,-1177.2526400000002,77.13908379348894,0.0,0.0035126209259033203,200.0
Pendulum-v1,DDPG,666,5,-1505.1389239999999,221.40815949029306,0.0,0.004512786865234375,200.0
Pendulum-v1,DDPG,666,6,-1445.2121476,160.13366427206373,0.0,0.005512237548828125,200.0
Pendulum-v1,DDPG,666,7,-1445.179944,232.84881895755026,0.0,0.006516456604003906,200.0
Pendulum-v1,DDPG,666,8,-1548.6277724,254.0527566877739,0.0,0.007018089294433594,200.0
Pendulum-v1,DDPG,666,9,-1254.449066,118.87032901727133,0.0,0.007518291473388672,200.0
Pendulum-v1,DDPG,666,10,-1366.2419124,180.45016052860052,0.0,0.007518291473388672,200.0
Pendulum-v1,PPO,7,1,-1053.5283886000002,351.5102425942017,0.0,0.9631879329681396,200.0
Pendulum-v1,PPO,7,2,-1147.64645,367.2118057551003,0.0,1.8927130699157715,200.0
Pendulum-v1,PPO,7,3,-1013.4799579999999,387.2583096856644,0.0,2.837245464324951,200.0
Pendulum-v1,PPO,7,4,-1244.6571212000001,328.5918838615932,0.0,3.7784841060638428,200.0
Pendulum-v1,PPO,7,5,-1097.842223,129.58566897073248,0.0,4.659648418426514,200.0
Pendulum-v1,PPO,7,6,-1345.0547722,197.09291810995737,0.0,5.584957122802734,200.0
Pendulum-v1,PPO,7,7,-1180.0339244,110.99845950133005,0.0,6.498688697814941,200.0
Pendulum-v1,PPO,7,8,-1101.9420896,140.46999702365795,0.0,7.40345025062561,200.0
Pendulum-v1,PPO,7,9,-1166.3440652000002,250.27098525657374,0.0,8.324937343597412,200.0
Pendulum-v1,PPO,7,10,-1155.1886306000001,227.69590363433227,0.0,9.220344543457031,200.0
Pendulum-v1,PPO,42,1,-1256.4394904,248.85772547164115,0.0,0.9544038772583008,200.0
Pendulum-v1,PPO,42,2,-1033.4084518,146.18966356043157,0.0,1.9649035930633545,200.0
Pendulum-v1,PPO,42,3,-1090.6826354,88.79314867172904,0.0,2.9125354290008545,200.0
Pendulum-v1,PPO,42,4,-1231.5925512,211.49048935444927,0.0,3.83774733543396,200.0
Pendulum-v1,PPO,42,5,-1116.2261776,61.57077791777132,0.0,4.761074542999268,200.0
Pendulum-v1,PPO,42,6,-1127.4091774,162.2548277550604,0.0,5.6810057163238525,200.0
Pendulum-v1,PPO,42,7,-1157.3801391999998,211.6264625089671,0.0,6.591363191604614,200.0
Pendulum-v1,PPO,42,8,-988.7493754,71.36950387343884,0.0,7.487112045288086,200.0
Pendulum-v1,PPO,42,9,-1285.2693516,237.26222691585733,0.0,8.405051469802856,200.0
Pendulum-v1,PPO,42,10,-975.0396053999999,46.68684262278476,0.0,9.30807113647461,200.0
Pendulum-v1,PPO,1337,1,-1465.1778020000002,258.90136385954304,0.0,0.9488632678985596,200.0
Pendulum-v1,PPO,1337,2,-1272.7847628,225.8368231087214,0.0,1.8634014129638672,200.0
Pendulum-v1,PPO,1337,3,-1167.1955306,280.4546090610229,0.0,2.788322925567627,200.0
Pendulum-v1,PPO,1337,4,-902.7435830000001,42.75880961628951,0.0,3.7292468547821045,200.0
Pendulum-v1,PPO,1337,5,-1313.7842612,241.34008398658221,0.0,4.6804468631744385,200.0
Pendulum-v1,PPO,1337,6,-1165.5818800000002,254.57578130508753,0.0,5.596326589584351,200.0
Pendulum-v1,PPO,1337,7,-1220.0446828,209.34149824584208,0.0,6.5047385692596436,200.0
Pendulum-v1,PPO,1337,8,-1118.2502989999998,199.71713501767113,0.0,7.421523809432983,200.0
Pendulum-v1,PPO,1337,9,-1062.7592642,300.4937895745931,0.0,8.345690727233887,200.0
Pendulum-v1,PPO,1337,10,-1374.5260514000001,218.1169374282611,0.0,9.259742259979248,200.0
Pendulum-v1,PPO,12345,1,-1210.3115972,226.78868451370892,0.0,0.941673755645752,200.0
Pendulum-v1,PPO,12345,2,-1053.7736712,120.32042917197315,0.0,1.8733878135681152,200.0
Pendulum-v1,PPO,12345,3,-1193.3846822,366.46581980451725,0.0,2.7946691513061523,200.0
Pendulum-v1,PPO,12345,4,-1355.4355556000003,358.9205177432615,0.0,3.700735569000244,200.0
Pendulum-v1,PPO,12345,5,-1093.4515424,261.5752870623049,0.0,4.5921125411987305,200.0
Pendulum-v1,PPO,12345,6,-1258.657781,365.52789729205506,0.0,5.524311304092407,200.0
Pendulum-v1,PPO,12345,7,-1029.8257512,157.4893612818453,0.0,6.437596082687378,200.0
Pendulum-v1,PPO,12345,8,-1176.9947355999998,334.47036906671724,0.0,7.401461601257324,200.0
Pendulum-v1,PPO,12345,9,-1262.1345527999997,416.1506217338981,0.0,8.360621929168701,200.0
Pendulum-v1,PPO,12345,10,-1006.3689032,239.59373371342832,0.0,9.26602840423584,200.0
Pendulum-v1,PPO,666,1,-1121.5156606,206.60869385591403,0.0,0.9559910297393799,200.0
Pendulum-v1,PPO,666,2,-1151.3757443999998,352.72176743119553,0.0,1.8697659969329834,200.0
Pendulum-v1,PPO,666,3,-1373.75609,386.8876391240331,0.0,2.8314130306243896,200.0
Pendulum-v1,PPO,666,4,-1073.6274842,108.59934253982561,0.0,3.735914468765259,200.0
Pendulum-v1,PPO,666,5,-1242.796382,360.1458078954267,0.0,4.640348196029663,200.0
Pendulum-v1,PPO,666,6,-1113.8887253999999,223.14317078179957,0.0,5.560415267944336,200.0
Pendulum-v1,PPO,666,7,-1091.6817728,280.6751087727558,0.0,6.475314617156982,200.0
Pendulum-v1,PPO,666,8,-1301.6173236,260.1469582364122,0.0,7.390165567398071,200.0
Pendulum-v1,PPO,666,9,-1512.2721784,359.7884305124862,0.0,8.320937395095825,200.0
Pendulum-v1,PPO,666,10,-991.7985186,320.94551837934733,0.0,9.296953201293945,200.0
Pendulum-v1,SAC,7,1,-1254.1720387999999,313.19757719500967,0.0,0.0015001296997070312,200.0
Pendulum-v1,SAC,7,2,-1328.2044734,273.3399379612347,0.0,0.0025031566619873047,200.0
Pendulum-v1,SAC,7,3,-1274.7908998,307.7014611726233,0.0,0.0025031566619873047,200.0
Pendulum-v1,SAC,7,4,-1301.6933077999997,218.1765855738006,0.0,0.0030066967010498047,200.0
Pendulum-v1,SAC,7,5,-1447.6696058,328.9306787212275,0.0,0.004515409469604492,200.0
Pendulum-v1,SAC,7,6,-1277.4173564,283.3609592051122,0.0,0.005016326904296875,200.0
Pendulum-v1,SAC,7,7,-1400.2907614,216.08224378009118,0.0,0.005522489547729492,200.0
Pendulum-v1,SAC,7,8,-1299.2567152,275.5823904656061,0.0,0.005522489547729492,200.0
